symbol,date,opening_price,closing_price,volume,market_cap_rank
ADA,2022-10-13,0.3813,0.377,86144568.06,7
AVAX,2022-10-13,15.95,15.67,41341821.4,13
BNB,2022-10-13,270.95,271.86,37215034.16,4
BTC,2022-10-13,19154.85,19378.91,1669767296.93,1
DOGE,2022-10-13,0.05982,0.05967,38166881.07,9
DOT,2022-10-13,6.174,6.113,26875702.43,11
ETH,2022-10-13,1294.29,1287.51,1553294534.83,2
LTC,2022-10-13,52.23,51.14,19101776.15,14
MATIC,2022-10-13,0.7829,0.7756,62436223.43,10
SOL,2022-10-13,31.16,30.51,180508671.84,8
TON,2022-10-13,1.233,1.217,39630.13,15
TRX,2022-10-13,0.06172,0.06099,7285098.04,12
USDC,2022-10-13,1.0,0.9998,88577.52,5
USDT,2022-10-13,1.0,1.0,88598.14,3
XRP,2022-10-13,0.4882,0.4797,122462343.05,6
ADA,2022-10-14,0.377,0.3668,38574742.66,7
AVAX,2022-10-14,15.67,15.67,21003890.25,13
BNB,2022-10-14,271.86,269.53,26271296.27,4
BTC,2022-10-14,19378.91,19182.01,1445859713.35,1
DOGE,2022-10-14,0.05967,0.05866,22661742.2,10
DOT,2022-10-14,6.113,6.045,10603211.43,11
ETH,2022-10-14,1287.51,1296.63,1300245316.03,2
LTC,2022-10-14,51.14,51.31,11172330.19,14
MATIC,2022-10-14,0.7756,0.7933,38591354.56,9
SOL,2022-10-14,30.51,30.0,102282805.83,8
TON,2022-10-14,1.217,1.24,42506.91,15
TRX,2022-10-14,0.06099,0.06401,9227644.72,12
USDC,2022-10-14,0.9998,0.9999,73985.87,5
USDT,2022-10-14,1.0,1.0,74003.04,3
XRP,2022-10-14,0.4797,0.4885,110688606.13,6
ADA,2022-10-15,0.3668,0.3642,22982821.31,7
AVAX,2022-10-15,15.67,15.43,10924890.2,13
BNB,2022-10-15,269.53,268.1,14096147.03,4
BTC,2022-10-15,19182.01,19069.72,290658263.23,1
DOGE,2022-10-15,0.05866,0.05858,12593917.69,10
DOT,2022-10-15,6.045,6.049,8165081.37,11
ETH,2022-10-15,1296.63,1274.91,383099353.48,2
LTC,2022-10-15,51.31,50.4,6810358.16,14
MATIC,2022-10-15,0.7933,0.7891,16910097.71,9
SOL,2022-10-15,30.0,29.59,40028658.72,8
TON,2022-10-15,1.24,1.225,40845.73,15
TRX,2022-10-15,0.06401,0.06174,5856884.26,12
USDC,2022-10-15,0.9999,1.0,15197.11,5
USDT,2022-10-15,1.0,1.0,298183.87,3
XRP,2022-10-15,0.4885,0.4818,28049988.37,6
ADA,2022-10-16,0.3642,0.3704,16849069.39,7
AVAX,2022-10-16,15.43,15.75,8788371.12,13
BNB,2022-10-16,268.1,272.53,14561933.13,4
BTC,2022-10-16,19069.72,19264.26,303391318.02,1
DOGE,2022-10-16,0.05858,0.05891,8473331.03,10
DOT,2022-10-16,6.049,6.183,8262238.16,11
ETH,2022-10-16,1274.91,1305.87,433760169.98,2
LTC,2022-10-16,50.4,51.44,6654417.27,14
MATIC,2022-10-16,0.7891,0.7987,10879177.75,9
SOL,2022-10-16,29.59,30.16,36049242.58,8
TON,2022-10-16,1.225,1.218,40348.35,15
TRX,2022-10-16,0.06174,0.06184,4090743.29,12
USDC,2022-10-16,1.0,0.9999,15788.36,5
USDT,2022-10-16,1.0,1.0,335317.6,3
XRP,2022-10-16,0.4818,0.4766,33671608.31,6
ADA,2022-10-17,0.3704,0.3726,17696124.72,8
AVAX,2022-10-17,15.75,16.18,13223687.49,13
BNB,2022-10-17,272.53,275.75,18216321.93,4
BTC,2022-10-17,19264.26,19550.49,831592233.83,1
DOGE,2022-10-17,0.05891,0.05997,9608800.99,10
DOT,2022-10-17,6.183,6.252,12861495.06,11
ETH,2022-10-17,1305.87,1331.52,748550276.7,2
LTC,2022-10-17,51.44,51.84,7702672.96,14
MATIC,2022-10-17,0.7987,0.8482,35288576.65,9
SOL,2022-10-17,30.16,31.21,64398693.25,7
TON,2022-10-17,1.218,1.248,45153.1,15
TRX,2022-10-17,0.06184,0.06266,6280286.77,12
USDC,2022-10-17,0.9999,1.0,42735.19,5
USDT,2022-10-17,1.0,1.0,42733.75,3
XRP,2022-10-17,0.4766,0.4799,125317979.79,6
ADA,2022-10-18,0.3726,0.3623,24692352.28,8
AVAX,2022-10-18,16.18,15.87,16355547.61,13
BNB,2022-10-18,275.75,273.18,21020993.9,4
BTC,2022-10-18,19550.49,19330.29,1167039781.8,1
DOGE,2022-10-18,0.05997,0.05976,15503844.2,10
DOT,2022-10-18,6.252,6.157,13901916.71,11
ETH,2022-10-18,1331.52,1310.78,936900282.81,2
LTC,2022-10-18,51.84,51.87,17565202.82,14
MATIC,2022-10-18,0.8482,0.8641,59818417.59,9
SOL,2022-10-18,31.21,30.14,78873536.13,7
TON,2022-10-18,1.248,1.248,42215.6,15
TRX,2022-10-18,0.06266,0.06219,6545021.31,12
USDC,2022-10-18,1.0,0.9996,59995.88,5
USDT,2022-10-18,1.0,1.0,60025.89,3
XRP,2022-10-18,0.4799,0.4658,101223679.24,6
ADA,2022-10-19,0.3623,0.3497,25772851.55,8
AVAX,2022-10-19,15.87,15.06,15799555.79,13
BNB,2022-10-19,273.18,271.92,13504450.59,4
BTC,2022-10-19,19330.29,19123.89,943284685.97,1
DOGE,2022-10-19,0.05976,0.05869,20950422.68,10
DOT,2022-10-19,6.157,6.104,15572770.85,11
ETH,2022-10-19,1310.78,1284.85,706514928.62,2
LTC,2022-10-19,51.87,50.94,20588606.51,14
MATIC,2022-10-19,0.8641,0.8446,52545372.83,9
SOL,2022-10-19,30.14,28.85,75947010.64,7
TON,2022-10-19,1.248,1.229,41187.05,15
TRX,2022-10-19,0.06219,0.06176,6193497.15,12
USDC,2022-10-19,0.9994,0.9998,544102.53,5
USDT,2022-10-19,1.0,1.0,49129.92,3
XRP,2022-10-19,0.4658,0.4506,104648892.16,6
ADA,2022-10-20,0.3497,0.34,43092561.35,8
AVAX,2022-10-20,15.06,15.14,28217382.71,13
BNB,2022-10-20,271.92,268.93,19814311.43,4
BTC,2022-10-20,19123.89,19043.54,1244652119.42,1
DOGE,2022-10-20,0.05869,0.05943,24504229.78,10
DOT,2022-10-20,6.104,5.886,17209384.74,11
ETH,2022-10-20,1284.85,1282.68,805186791.44,2
LTC,2022-10-20,50.94,51.23,20644050.29,14
MATIC,2022-10-20,0.8446,0.8096,53241007.34,9
SOL,2022-10-20,28.85,28.01,102495803.99,7
TON,2022-10-20,1.229,1.361,51759.45,15
TRX,2022-10-20,0.06176,0.06214,3173867.46,12
USDC,2022-10-20,0.9998,0.9999,65081.45,5
USDT,2022-10-20,1.0,1.0,65086.99,3
XRP,2022-10-20,0.4506,0.4466,129796033.9,6
ADA,2022-10-21,0.34,0.3492,31651975.58,7
AVAX,2022-10-21,15.14,15.7,19321817.1,13
BNB,2022-10-21,268.93,270.04,22876580.7,4
BTC,2022-10-21,19043.54,19166.4,1191982244.05,1
DOGE,2022-10-21,0.05943,0.05933,17028792.67,10
DOT,2022-10-21,5.886,5.834,21864851.69,11
ETH,2022-10-21,1282.68,1299.88,817282417.74,2
LTC,2022-10-21,51.23,51.63,22171070.01,14
MATIC,2022-10-21,0.8096,0.8321,47761653.34,9
SOL,2022-10-21,28.01,28.1,118698104.26,8
TON,2022-10-21,1.361,1.387,58456.76,15
TRX,2022-10-21,0.06214,0.06167,5131175.18,12
USDC,2022-10-21,0.9999,0.9999,62636.27,5
USDT,2022-10-21,1.0,1.0,62650.36,3
XRP,2022-10-21,0.4466,0.4615,100250613.18,6
ADA,2022-10-22,0.3492,0.3514,19604549.31,7
AVAX,2022-10-22,15.7,15.69,8449939.02,13
BNB,2022-10-22,270.04,270.44,10891998.18,4
BTC,2022-10-22,19166.4,19207.57,314703377.71,1
DOGE,2022-10-22,0.05933,0.05971,10987170.62,10
DOT,2022-10-22,5.834,5.845,9764644.13,11
ETH,2022-10-22,1299.88,1313.91,272863413.86,2
LTC,2022-10-22,51.63,52.19,12380985.36,14
MATIC,2022-10-22,0.8321,0.8319,19445578.24,9
SOL,2022-10-22,28.1,28.01,43241858.58,8
TON,2022-10-22,1.387,1.387,46396.56,15
TRX,2022-10-22,0.06167,0.06156,2622318.21,12
USDC,2022-10-22,0.9999,1.0,208596.84,5
USDT,2022-10-22,1.0,1.0,169915790.76,3
XRP,2022-10-22,0.4615,0.4655,32078197.76,6
ADA,2022-10-23,0.3514,0.3622,24708776.31,7
AVAX,2022-10-23,15.69,16.31,13304261.87,13
BNB,2022-10-23,270.44,276.0,16097944.12,4
BTC,2022-10-23,19207.57,19572.6,607568457.44,1
DOGE,2022-10-23,0.05971,0.06038,14244169.25,10
DOT,2022-10-23,5.845,5.964,10270887.98,11
ETH,2022-10-23,1313.91,1364.2,561742750.96,2
LTC,2022-10-23,52.19,54.03,15048284.87,14
MATIC,2022-10-23,0.8319,0.899,37944196.9,9
SOL,2022-10-23,28.01,29.28,67687355.81,8
TON,2022-10-23,1.387,1.391,46366.88,15
TRX,2022-10-23,0.06156,0.06193,2388186.74,12
USDC,2022-10-23,1.0,1.001,421597.94,5
USDT,2022-10-23,1.0,1.0,31313.55,3
XRP,2022-10-23,0.4655,0.4689,34719720.3,6
ADA,2022-10-24,0.3622,0.3573,24321112.09,7
AVAX,2022-10-24,16.31,15.76,10392081.16,13
BNB,2022-10-24,276.0,274.23,24297268.46,4
BTC,2022-10-24,19572.6,19331.06,1228052555.79,1
DOGE,2022-10-24,0.06038,0.05947,19943976.32,10
DOT,2022-10-24,5.964,5.914,10970491.81,11
ETH,2022-10-24,1364.2,1343.83,969857919.89,2
LTC,2022-10-24,54.03,52.55,23937965.53,14
MATIC,2022-10-24,0.899,0.8933,65625451.36,9
SOL,2022-10-24,29.28,28.3,69996386.08,8
TON,2022-10-24,1.391,1.44,48726.68,15
TRX,2022-10-24,0.06193,0.06132,3228607.19,12
USDC,2022-10-24,1.001,0.9996,721088.78,5
USDT,2022-10-24,1.0,1.0,63451.3,3
XRP,2022-10-24,0.4689,0.4532,111974131.23,6
ADA,2022-10-25,0.3573,0.4,105202471.06,7
AVAX,2022-10-25,15.76,16.64,23157370.76,13
BNB,2022-10-25,274.23,284.26,62318898.5,4
BTC,2022-10-25,19331.06,20087.18,2052122456.45,1
DOGE,2022-10-25,0.05947,0.06303,41620390.27,10
DOT,2022-10-25,5.914,6.441,39686109.44,11
ETH,2022-10-25,1343.83,1460.37,2350835728.61,2
LTC,2022-10-25,52.55,55.95,36211167.89,14
MATIC,2022-10-25,0.8933,0.9178,76014725.52,9
SOL,2022-10-25,28.3,30.88,207759844.54,8
TON,2022-10-25,1.44,1.835,89157.76,15
TRX,2022-10-25,0.06132,0.06236,3580937.01,12
USDC,2022-10-25,0.9996,0.9981,1639175.59,5
USDT,2022-10-25,1.0,1.0,1642622.12,3
XRP,2022-10-25,0.4532,0.4608,118348363.78,6
ADA,2022-10-26,0.4,0.4031,47770502.33,7
AVAX,2022-10-26,16.64,17.02,19833184.28,13
BNB,2022-10-26,284.19,290.65,306762229.58,4
BTC,2022-10-26,20087.18,20776.76,2453067543.31,1
DOGE,2022-10-26,0.06303,0.07276,82437208.3,9
DOT,2022-10-26,6.441,6.469,19267562.45,11
ETH,2022-10-26,1460.37,1566.85,2821129189.15,2
LTC,2022-10-26,55.95,56.41,31480413.44,14
MATIC,2022-10-26,0.9178,0.9379,69625022.68,10
SOL,2022-10-26,30.88,31.29,130320344.36,8
TON,2022-10-26,1.835,1.926,76571.86,15
TRX,2022-10-26,0.06236,0.06342,4071977.3,12
USDC,2022-10-26,0.9981,1.001,1836348.83,5
USDT,2022-10-26,1.0,1.001,1836595.14,3
XRP,2022-10-26,0.4608,0.469,94721034.84,6
ADA,2022-10-27,0.4031,0.3883,55411786.78,7
AVAX,2022-10-27,17.02,16.9,24400564.73,13
BNB,2022-10-27,290.65,286.52,57172278.66,4
BTC,2022-10-27,20776.76,20295.28,1813055358.34,1
DOGE,2022-10-27,0.07276,0.07689,164742647.61,9
DOT,2022-10-27,6.469,6.329,21714010.68,11
ETH,2022-10-27,1566.85,1514.35,2182940242.05,2
LTC,2022-10-27,56.41,54.76,29358706.42,14
MATIC,2022-10-27,0.9379,0.9037,64879568.93,10
SOL,2022-10-27,31.29,30.58,156220713.95,8
TON,2022-10-27,1.926,1.646,80989.49,15
TRX,2022-10-27,0.06342,0.06296,3274119.29,12
USDC,2022-10-27,1.001,0.9997,1408499.71,5
USDT,2022-10-27,1.001,1.0,1409048.52,3
XRP,2022-10-27,0.469,0.4617,101277141.97,6
ADA,2022-10-28,0.3883,0.4045,50104067.25,7
AVAX,2022-10-28,16.9,18.34,28513904.2,13
BNB,2022-10-28,286.95,298.09,50780643.01,4
BTC,2022-10-28,20295.28,20599.89,1597589795.85,1
DOGE,2022-10-28,0.07689,0.08387,251905202.97,9
DOT,2022-10-28,6.329,6.52,16006022.93,11
ETH,2022-10-28,1514.35,1555.12,1703276756.19,2
LTC,2022-10-28,54.76,54.94,23779690.99,14
MATIC,2022-10-28,0.9037,0.9448,53079587.36,10
SOL,2022-10-28,30.58,32.07,120576731.07,8
TON,2022-10-28,1.646,1.663,58816.82,15
TRX,2022-10-28,0.06296,0.06356,2455898.46,12
USDC,2022-10-28,0.9997,0.9995,1114782.97,5
USDT,2022-10-28,1.0,1.0,1115593.18,3
XRP,2022-10-28,0.4617,0.4744,79392999.12,6
ADA,2022-10-29,0.4045,0.4205,63606135.43,8
AVAX,2022-10-29,18.34,18.3,21218422.07,13
BNB,2022-10-29,298.09,304.64,67620153.72,4
BTC,2022-10-29,20599.89,20820.19,1219658735.57,1
DOGE,2022-10-29,0.08387,0.1218,699016914.63,7
DOT,2022-10-29,6.52,6.639,18081226.34,11
ETH,2022-10-29,1555.12,1620.42,1488331267.57,2
LTC,2022-10-29,54.94,56.64,25491402.74,14
MATIC,2022-10-29,0.9448,0.9339,48629769.6,10
SOL,2022-10-29,32.07,32.88,121589101.36,9
TON,2022-10-29,1.663,1.581,55899.13,15
TRX,2022-10-29,0.06356,0.06429,3100519.69,12
USDC,2022-10-29,0.9995,1.0,921390.05,5
USDT,2022-10-29,1.0,1.001,921634.7,3
XRP,2022-10-29,0.4744,0.4703,56372186.43,6
ADA,2022-10-30,0.4205,0.4058,43256516.9,8
AVAX,2022-10-30,18.3,18.25,19783212.23,13
BNB,2022-10-30,304.64,313.73,77065781.2,4
BTC,2022-10-30,20820.19,20630.65,797587682.85,1
DOGE,2022-10-30,0.1218,0.1177,402077018.94,7
DOT,2022-10-30,6.639,6.651,13961084.64,11
ETH,2022-10-30,1620.42,1590.93,891449874.51,2
LTC,2022-10-30,56.64,55.38,22025135.77,14
MATIC,2022-10-30,0.9339,0.9086,38112554.36,10
SOL,2022-10-30,32.88,32.94,77502854.75,9
TON,2022-10-30,1.581,1.621,55190.96,15
TRX,2022-10-30,0.06429,0.0631,2507875.94,12
USDC,2022-10-30,1.0,1.0,556554.62,5
USDT,2022-10-30,1.001,1.0,556677.09,3
XRP,2022-10-30,0.4703,0.4582,44683852.14,6
ADA,2022-10-31,0.4058,0.4056,47525636.73,8
AVAX,2022-10-31,18.25,19.29,42344775.31,12
BNB,2022-10-31,313.73,325.59,157456344.89,4
BTC,2022-10-31,20630.65,20492.56,1260610163.71,1
DOGE,2022-10-31,0.1177,0.1269,365212175.43,7
DOT,2022-10-31,6.651,6.623,20664026.58,11
ETH,2022-10-31,1590.93,1572.88,1615108402.06,2
LTC,2022-10-31,55.38,55.02,35054765.09,14
MATIC,2022-10-31,0.9086,0.9029,43037885.98,10
SOL,2022-10-31,32.94,32.56,152536616.24,9
TON,2022-10-31,1.621,1.516,48729.01,15
TRX,2022-10-31,0.0631,0.06326,3656519.72,13
USDC,2022-10-31,1.0,0.9996,1020262.36,5
USDT,2022-10-31,1.0,0.9998,1020521.78,3
XRP,2022-10-31,0.4582,0.4645,122640531.5,6
ADA,2022-11-01,0.4056,0.4012,35006368.07,8
AVAX,2022-11-01,19.29,18.63,22354890.71,13
BNB,2022-11-01,325.59,323.89,55062164.36,4
BTC,2022-11-01,20492.56,20480.27,997276692.3,1
DOGE,2022-11-01,0.1269,0.1422,564562589.04,7
DOT,2022-11-01,6.623,6.458,10956791.81,11
ETH,2022-11-01,1572.88,1578.51,1109585843.08,2
LTC,2022-11-01,55.02,55.11,24197029.51,14
MATIC,2022-11-01,0.9029,0.874,33804602.34,10
SOL,2022-11-01,32.56,32.2,79466574.35,9
TON,2022-11-01,1.516,1.634,64930.0,15
TRX,2022-11-01,0.06326,0.06278,2831121.75,12
USDC,2022-11-01,0.9996,0.9998,48659.04,5
USDT,2022-11-01,0.9998,0.9997,700317.9,3
XRP,2022-11-01,0.4645,0.4635,103641032.58,6
ADA,2022-11-02,0.4012,0.3857,67727478.51,8
AVAX,2022-11-02,18.63,17.92,31796163.86,13
BNB,2022-11-02,323.89,320.23,68377958.88,4
BTC,2022-11-02,20480.27,20150.33,1861306372.17,1
DOGE,2022-11-02,0.1422,0.1277,415555616.41,7
DOT,2022-11-02,6.458,6.254,19510814.29,11
ETH,2022-11-02,1578.51,1518.33,2037801666.52,2
LTC,2022-11-02,55.11,60.95,78194351.76,14
MATIC,2022-11-02,0.874,0.8735,90702271.84,10
SOL,2022-11-02,32.2,30.81,140973726.46,9
TON,2022-11-02,1.634,1.556,54251.85,15
TRX,2022-11-02,0.06278,0.06155,4126550.27,12
USDC,2022-11-02,0.9992,0.9994,1302449.31,5
USDT,2022-11-02,0.9997,0.9998,1302972.47,3
XRP,2022-11-02,0.4635,0.4498,79693090.0,6
ADA,2022-11-03,0.3857,0.3894,34366580.85,8
AVAX,2022-11-03,17.92,18.04,21152274.95,13
BNB,2022-11-03,320.23,329.55,73355205.79,4
BTC,2022-11-03,20150.33,20207.99,1095711784.35,1
DOGE,2022-11-03,0.1277,0.1226,239217835.34,7
DOT,2022-11-03,6.254,6.425,14808366.75,11
ETH,2022-11-03,1518.33,1530.87,1152727124.17,2
LTC,2022-11-03,60.95,61.88,68931032.0,14
MATIC,2022-11-03,0.8735,0.9511,148802899.29,10
SOL,2022-11-03,30.81,30.85,86575228.07,9
TON,2022-11-03,1.556,1.617,55521.44,15
TRX,2022-11-03,0.06155,0.06175,5992187.39,12
USDC,2022-11-03,0.9994,1.0,748223.37,5
USDT,2022-11-03,0.9998,0.9998,747891.1,3
XRP,2022-11-03,0.4498,0.4549,77040717.83,6
ADA,2022-11-04,0.3894,0.4216,85203690.74,8
AVAX,2022-11-04,18.04,19.39,27444589.85,12
BNB,2022-11-04,329.55,354.64,91246828.57,4
BTC,2022-11-04,20207.99,21150.6,2037648086.91,1
DOGE,2022-11-04,0.1226,0.1262,276436082.52,7
DOT,2022-11-04,6.425,7.058,27630395.44,11
ETH,2022-11-04,1530.87,1645.06,1925861769.02,2
LTC,2022-11-04,61.88,67.61,72060018.58,14
MATIC,2022-11-04,0.9511,1.169,264679931.27,10
SOL,2022-11-04,30.85,33.74,155256328.39,9
TON,2022-11-04,1.617,1.679,83413.22,15
TRX,2022-11-04,0.06175,0.06384,3303684.16,13
USDC,2022-11-04,1.0,1.0,1195648.82,5
USDT,2022-11-04,1.0,1.0,97938.4,3
XRP,2022-11-04,0.4549,0.5064,125608492.51,6
ADA,2022-11-05,0.4216,0.4265,53916199.35,9
AVAX,2022-11-05,19.39,19.6,33176653.17,12
BNB,2022-11-05,354.64,349.47,47885312.01,4
BTC,2022-11-05,21150.6,21301.57,706196028.56,1
DOGE,2022-11-05,0.1262,0.1245,155848051.75,7
DOT,2022-11-05,7.058,7.024,18128000.17,11
ETH,2022-11-05,1645.06,1627.42,611265136.47,2
LTC,2022-11-05,67.61,69.3,52901785.61,14
MATIC,2022-11-05,1.169,1.185,173555820.25,10
SOL,2022-11-05,33.74,36.89,250593258.95,8
TON,2022-11-05,1.679,1.676,78276.38,15
TRX,2022-11-05,0.06384,0.06363,3270600.48,13
USDC,2022-11-05,0.9998,1.001,33126.81,5
USDT,2022-11-05,1.0,1.0,33107.49,3
XRP,2022-11-05,0.5064,0.4931,39841864.59,6
ADA,2022-11-06,0.4265,0.4021,40806461.37,8
AVAX,2022-11-06,19.6,18.25,16807236.9,14
BNB,2022-11-06,349.47,338.13,42615634.88,4
BTC,2022-11-06,21301.57,20910.59,586960236.65,1
DOGE,2022-11-06,0.1245,0.1149,110545154.3,7
DOT,2022-11-06,7.024,6.815,16098023.32,11
ETH,2022-11-06,1627.42,1568.75,735107790.65,2
LTC,2022-11-06,69.3,68.28,39967242.83,13
MATIC,2022-11-06,1.185,1.135,114643744.9,10
SOL,2022-11-06,36.89,32.62,181830879.84,9
TON,2022-11-06,1.676,1.603,58735.35,15
TRX,2022-11-06,0.06363,0.0627,3932277.61,12
USDC,2022-11-06,1.001,0.9996,27690.28,5
USDT,2022-11-06,1.0,0.9991,455922.04,3
XRP,2022-11-06,0.4931,0.4712,43700939.11,6
ADA,2022-11-07,0.4021,0.4041,46980464.64,8
AVAX,2022-11-07,18.25,18.08,27043293.08,14
BNB,2022-11-07,338.13,337.08,93017814.5,4
BTC,2022-11-07,20910.59,20593.73,1506814091.81,1
DOGE,2022-11-07,0.1149,0.1112,134765452.24,7
DOT,2022-11-07,6.815,7.119,20360572.6,11
ETH,2022-11-07,1568.75,1568.45,1378127340.69,2
LTC,2022-11-07,68.28,67.47,73188729.31,13
MATIC,2022-11-07,1.135,1.257,219666575.67,9
SOL,2022-11-07,32.62,29.62,289915425.99,10
TON,2022-11-07,1.603,1.78,71810.02,15
TRX,2022-11-07,0.0627,0.0623,5144735.1,12
USDC,2022-11-07,0.9996,1.0,72625.57,5
USDT,2022-11-07,1.0,1.0,952126134.25,3
XRP,2022-11-07,0.4712,0.4649,137850269.01,6
ADA,2022-11-08,0.4041,0.3723,128826995.12,7
AVAX,2022-11-08,18.08,16.02,71661467.36,13
BNB,2022-11-08,337.08,328.25,328636558.0,4
BTC,2022-11-08,20593.73,18544.7,4026079371.74,1
DOGE,2022-11-08,0.1112,0.08824,258919745.43,8
DOT,2022-11-08,7.119,6.306,45345956.18,11
ETH,2022-11-08,1568.45,1334.22,4107836408.23,2
LTC,2022-11-08,67.47,57.79,86414979.07,14
MATIC,2022-11-08,1.257,1.044,297450144.26,9
SOL,2022-11-08,29.62,24.02,717915107.17,10
TON,2022-11-08,1.78,1.607,65487.47,15
TRX,2022-11-08,0.0623,0.05886,11120072.22,12
USDC,2022-11-08,0.9999,0.9999,76803212.58,5
USDT,2022-11-08,1.001,0.9951,2873850.52,3
XRP,2022-11-08,0.4649,0.4061,201114504.09,6
ADA,2022-11-09,0.3723,0.3171,122662271.81,7
AVAX,2022-11-09,16.02,12.86,52774907.09,14
BNB,2022-11-09,328.25,260.82,151948841.08,4
BTC,2022-11-09,18544.7,15820.02,4215919087.89,1
DOGE,2022-11-09,0.08824,0.07421,170242810.42,8
DOT,2022-11-09,6.306,5.398,72436504.93,11
ETH,2022-11-09,1334.22,1104.17,3360130314.53,2
LTC,2022-11-09,57.79,50.52,63997011.63,13
MATIC,2022-11-09,1.044,0.8092,227447645.17,9
SOL,2022-11-09,24.02,14.17,555865153.48,10
TON,2022-11-09,1.607,1.367,56022.33,15
TRX,2022-11-09,0.05886,0.06438,93183081.2,12
USDC,2022-11-09,0.9999,0.9999,117774952.73,5
USDT,2022-11-09,0.9986,0.994,244053.36,3
XRP,2022-11-09,0.4061,0.329,125689721.23,6
ADA,2022-11-10,0.3171,0.3678,109439432.15,7
AVAX,2022-11-10,12.86,15.37,30220973.9,14
BNB,2022-11-10,260.82,303.18,78492453.24,4
BTC,2022-11-10,15820.02,17559.67,2835119228.72,1
DOGE,2022-11-10,0.07421,0.08957,130091313.36,8
DOT,2022-11-10,5.398,5.953,35655963.74,11
ETH,2022-11-10,1104.17,1296.01,1773564733.66,2
LTC,2022-11-10,50.52,60.35,52374745.22,13
MATIC,2022-11-10,0.8092,1.122,200446842.13,9
SOL,2022-11-10,14.17,17.6,249540059.42,10
TON,2022-11-10,1.367,1.568,61829.43,15
TRX,2022-11-10,0.06438,0.05774,84042832.63,12
USDC,2022-11-10,0.9999,1.0,111842265.26,5
USDT,2022-11-10,0.994,0.9975,167075.64,3
XRP,2022-11-10,0.329,0.3942,81392804.32,6
ADA,2022-11-11,0.3678,0.3545,49980916.78,7
AVAX,2022-11-11,15.37,14.09,19608125.19,14
BNB,2022-11-11,303.26,289.47,52132622.88,4
BTC,2022-11-11,17559.67,17007.72,1767514338.22,1
DOGE,2022-11-11,0.08957,0.08488,80639828.5,8
DOT,2022-11-11,5.953,5.741,28775097.98,11
ETH,2022-11-11,1296.01,1285.23,1409146347.24,2
LTC,2022-11-11,60.35,61.32,36638692.49,12
MATIC,2022-11-11,1.122,1.062,137933082.05,9
SOL,2022-11-11,17.6,16.35,123926031.06,10
TON,2022-11-11,1.568,1.525,60841.95,15
TRX,2022-11-11,0.05774,0.05592,3652029.11,13
USDC,2022-11-11,1.0,1.0,69375438.29,5
USDT,2022-11-11,0.9975,0.9969,103626.52,3
XRP,2022-11-11,0.3942,0.3839,36304105.74,6
ADA,2022-11-12,0.3545,0.3392,33372811.7,8
AVAX,2022-11-12,14.09,13.08,10888145.07,14
BNB,2022-11-12,289.47,282.3,45611617.83,4
BTC,2022-11-12,17007.72,16773.9,582536367.95,1
DOGE,2022-11-12,0.08488,0.08803,104842226.86,7
DOT,2022-11-12,5.741,5.765,11508230.36,10
ETH,2022-11-12,1285.23,1254.95,427130657.25,2
LTC,2022-11-12,61.32,59.86,25930534.44,13
MATIC,2022-11-12,1.062,0.938,80515749.35,9
SOL,2022-11-12,16.35,14.55,54678113.91,11
TON,2022-11-12,1.525,1.549,61514.49,15
TRX,2022-11-12,0.05592,0.05495,2313973.84,12
USDC,2022-11-12,1.0,1.0,46605182.17,5
USDT,2022-11-12,0.9969,0.9984,34575.1,3
XRP,2022-11-12,0.3839,0.3632,15602163.79,6
ADA,2022-11-13,0.3392,0.3294,36042010.78,8
AVAX,2022-11-13,13.08,13.0,10839292.06,14
BNB,2022-11-13,282.3,276.09,31157012.48,4
BTC,2022-11-13,16773.9,16307.47,586182485.99,1
DOGE,2022-11-13,0.08803,0.08488,63584409.92,7
DOT,2022-11-13,5.765,5.74,13620745.34,10
ETH,2022-11-13,1254.95,1219.85,429569400.6,2
LTC,2022-11-13,59.86,57.32,15111798.5,12
MATIC,2022-11-13,0.938,0.8882,62514984.95,9
SOL,2022-11-13,14.55,13.17,57772641.2,11
TON,2022-11-13,1.549,1.641,72166.14,15
TRX,2022-11-13,0.05495,0.05086,10179431.7,13
USDC,2022-11-13,1.0,1.0,36259848.65,5
USDT,2022-11-13,0.9984,0.9984,35324.57,3
XRP,2022-11-13,0.3632,0.3399,28717447.54,6
ADA,2022-11-14,0.3294,0.3317,42877013.96,8
AVAX,2022-11-14,13.0,13.12,14022216.5,14
BNB,2022-11-14,276.38,278.18,26811844.39,4
BTC,2022-11-14,16307.47,16592.04,1384247874.05,1
DOGE,2022-11-14,0.08488,0.0858,73614428.65,7
DOT,2022-11-14,5.74,5.857,12815038.83,10
ETH,2022-11-14,1219.85,1241.39,855858844.55,2
LTC,2022-11-14,57.32,56.6,25542577.88,12
MATIC,2022-11-14,0.8882,0.9168,82671545.6,9
SOL,2022-11-14,13.17,13.98,83899085.54,11
TON,2022-11-14,1.641,1.659,74102.14,15
TRX,2022-11-14,0.05086,0.0501,7503238.92,13
USDC,2022-11-14,1.0,1.0,64364223.27,5
USDT,2022-11-14,0.9984,0.9984,84131.76,3
XRP,2022-11-14,0.3399,0.3763,93245783.14,6
ADA,2022-11-15,0.3317,0.3369,34250717.57,8
AVAX,2022-11-15,13.12,13.5,10146185.9,14
BNB,2022-11-15,278.41,276.65,31813548.73,4
