Country,Date (YYYY-MM-DD),New Cases,New Deaths,Total Vaccinations,Stringency Index
Mexico,2022-10-16,399.0,4.0,,13.89
Mexico,2022-10-17,146.0,2.0,,13.89
Mexico,2022-10-18,162.0,4.0,,13.89
Mexico,2022-10-19,603.0,7.0,,13.89
Mexico,2022-10-20,471.0,2.0,,13.89
Mexico,2022-10-21,464.0,4.0,,13.89
Mexico,2022-10-22,425.0,2.0,,13.89
Mexico,2022-10-23,386.0,4.0,,13.89
Mexico,2022-10-24,148.0,1.0,,13.89
Mexico,2022-10-25,124.0,6.0,,13.89
Mexico,2022-10-26,648.0,7.0,,13.89
Mexico,2022-10-27,497.0,3.0,,13.89
Mexico,2022-10-28,535.0,3.0,,13.89
Mexico,2022-10-29,444.0,3.0,,13.89
Mexico,2022-10-30,444.0,2.0,,13.89
Mexico,2022-10-31,151.0,1.0,,13.89
Mexico,2022-11-01,99.0,6.0,,13.89
Mexico,2022-11-02,604.0,3.0,,13.89
Mexico,2022-11-03,475.0,6.0,,13.89
Mexico,2022-11-04,392.0,,,13.89
Mexico,2022-11-05,647.0,5.0,,13.89
Mexico,2022-11-06,528.0,3.0,,13.89
Mexico,2022-11-07,209.0,1.0,,13.89
Mexico,2022-11-08,197.0,1.0,,13.89
Mexico,2022-11-09,919.0,2.0,,13.89
Mexico,2022-11-10,768.0,5.0,,13.89
Mexico,2022-11-11,788.0,2.0,,13.89
Mexico,2022-11-12,822.0,4.0,,13.89
Mexico,2022-11-13,700.0,4.0,,13.89
Mexico,2022-11-14,256.0,7.0,,13.89
Mexico,2022-11-15,259.0,3.0,,13.89
Mexico,2022-11-16,1113.0,3.0,,13.89
Mexico,2022-11-17,1030.0,7.0,,13.89
Mexico,2022-11-18,1047.0,2.0,,13.89
Mexico,2022-11-19,966.0,5.0,,13.89
Mexico,2022-11-20,999.0,6.0,,13.89
Mexico,2022-11-21,298.0,2.0,,13.89
Mexico,2022-11-22,295.0,1.0,,13.89
Mexico,2022-11-23,448.0,,,13.89
Mexico,2022-11-24,1640.0,7.0,,13.89
Mexico,2022-11-25,1609.0,6.0,,13.89
Mexico,2022-11-26,1586.0,4.0,,13.89
Mexico,2022-11-27,1543.0,2.0,,13.89
Mexico,2022-11-28,579.0,7.0,,13.89
Mexico,2022-11-29,540.0,5.0,,13.89
Mexico,2022-11-30,2550.0,14.0,,13.89
Mexico,2022-12-01,2373.0,9.0,,13.89
Mexico,2022-12-02,2217.0,15.0,,13.89
Mexico,2022-12-03,2351.0,5.0,,13.89
Mexico,2022-12-04,2139.0,6.0,,13.89
Mexico,2022-12-05,831.0,6.0,,13.89
Mexico,2022-12-06,780.0,9.0,,13.89
Mexico,2022-12-07,3733.0,11.0,,13.89
Mexico,2022-12-08,3560.0,16.0,,13.89
Mexico,2022-12-09,3681.0,7.0,,13.89
Mexico,2022-12-10,3434.0,10.0,,13.89
Mexico,2022-12-11,3184.0,10.0,,13.89
Mexico,2022-12-12,1323.0,15.0,,13.89
Mexico,2022-12-13,1139.0,7.0,,13.89
Mexico,2022-12-14,4879.0,16.0,,13.89
Mexico,2022-12-15,4988.0,22.0,,13.89
Mexico,2022-12-16,5157.0,13.0,,13.89
Mexico,2022-12-17,4849.0,21.0,,13.89
Mexico,2022-12-18,4385.0,23.0,,13.89
Mexico,2022-12-19,1778.0,21.0,,13.89
Mexico,2022-12-20,1389.0,21.0,,13.89
Mexico,2022-12-21,6758.0,22.0,,13.89
Mexico,2022-12-22,6576.0,24.0,,13.89
Mexico,2022-12-23,6361.0,19.0,,13.89
Mexico,2022-12-24,6045.0,28.0,,13.89
Mexico,2022-12-25,5043.0,24.0,,13.89
Mexico,2022-12-26,1391.0,21.0,,13.89
Mexico,2022-12-27,842.0,30.0,,13.89
Mexico,2022-12-28,6585.0,30.0,,13.89
Mexico,2022-12-29,5907.0,39.0,,13.89
Mexico,2022-12-30,5992.0,25.0,,13.89
Mexico,2022-12-31,5320.0,32.0,,13.89
Mexico,2023-01-01,4779.0,29.0,,
Mexico,2023-01-02,1525.0,32.0,,
Mexico,2023-01-03,1025.0,38.0,,
Mexico,2023-01-04,6434.0,33.0,,
Mexico,2023-01-05,6201.0,46.0,,
Mexico,2023-01-06,6287.0,40.0,,
Mexico,2023-01-07,5580.0,49.0,,
Mexico,2023-01-08,4880.0,42.0,,
Mexico,2023-01-09,1758.0,49.0,,
Mexico,2023-01-10,1583.0,40.0,,
Mexico,2023-01-11,6840.0,47.0,,
Mexico,2023-01-12,5631.0,41.0,,
Mexico,2023-01-13,5184.0,34.0,,
Mexico,2023-01-14,4607.0,54.0,,
Mexico,2023-01-15,4034.0,36.0,,
Mexico,2023-01-16,1466.0,30.0,,
Mexico,2023-01-17,1298.0,34.0,,
Mexico,2023-01-18,5476.0,43.0,,
Mexico,2023-01-19,4597.0,51.0,,
Mexico,2023-01-20,4616.0,35.0,,
Mexico,2023-01-21,4186.0,26.0,,
Mexico,2023-01-22,3875.0,42.0,,
Mexico,2023-01-23,1435.0,32.0,,
Mexico,2023-01-24,1172.0,41.0,,
Mexico,2023-01-25,5386.0,43.0,,
Mexico,2023-01-26,4381.0,48.0,,
Mexico,2023-01-27,4149.0,29.0,,
Mexico,2023-01-28,3871.0,24.0,,
Mexico,2023-01-29,3202.0,34.0,,
Mexico,2023-01-30,1216.0,26.0,,
Mexico,2023-01-31,1033.0,32.0,,
Mexico,2023-02-01,4728.0,37.0,,
Mexico,2023-02-02,3720.0,28.0,,
Mexico,2023-02-03,3573.0,22.0,,
Mexico,2023-02-04,3340.0,22.0,,
Mexico,2023-02-05,2963.0,27.0,,
Mexico,2023-02-06,1063.0,25.0,,
Mexico,2023-02-07,769.0,15.0,,
Mexico,2023-02-08,1235.0,24.0,,
Mexico,2023-02-09,4700.0,27.0,,
Mexico,2023-02-10,4056.0,19.0,,
Mexico,2023-02-11,3562.0,18.0,,
Mexico,2023-02-12,3309.0,20.0,,
Mexico,2023-02-13,1150.0,16.0,,
Mexico,2023-02-14,934.0,33.0,,
Mexico,2023-02-15,4326.0,24.0,,
Mexico,2023-02-16,3385.0,24.0,,
Mexico,2023-02-17,3528.0,22.0,,
Mexico,2023-02-18,3352.0,24.0,,
Mexico,2023-02-19,3027.0,27.0,,
Mexico,2023-02-20,1060.0,21.0,,
Mexico,2023-02-21,994.0,22.0,,
Mexico,2023-02-22,4347.0,20.0,,
Mexico,2023-02-23,3783.0,17.0,,
Mexico,2023-02-24,3709.0,15.0,,
Mexico,2023-02-25,3402.0,11.0,,
Mexico,2023-02-26,3010.0,11.0,,
Mexico,2023-02-27,1029.0,9.0,,
Mexico,2023-02-28,921.0,12.0,,
Mexico,2023-03-01,4387.0,22.0,,
Mexico,2023-03-02,3531.0,14.0,,
Mexico,2023-03-03,3417.0,16.0,,
Mexico,2023-03-04,3142.0,13.0,,
Mexico,2023-03-05,2991.0,12.0,,
Mexico,2023-03-06,950.0,14.0,,
Mexico,2023-03-07,883.0,10.0,,
Mexico,2023-03-08,4567.0,15.0,,
Mexico,2023-03-09,3716.0,23.0,,
Mexico,2023-03-10,3613.0,15.0,,
Mexico,2023-03-11,3422.0,20.0,,
Mexico,2023-03-12,3162.0,10.0,,
Mexico,2023-03-13,1073.0,12.0,,
Mexico,2023-03-14,890.0,9.0,,
Mexico,2023-03-15,4561.0,11.0,,
Mexico,2023-03-16,3606.0,10.0,,
Mexico,2023-03-17,3300.0,7.0,,
Mexico,2023-03-18,2984.0,14.0,,
Mexico,2023-03-19,2607.0,11.0,,
Mexico,2023-03-20,860.0,22.0,,
Mexico,2023-03-21,624.0,13.0,,
Mexico,2023-03-22,910.0,10.0,,
Mexico,2023-03-23,3845.0,19.0,,
Mexico,2023-03-24,3393.0,14.0,,
Mexico,2023-03-25,3111.0,13.0,,
Mexico,2023-03-26,2614.0,20.0,,
Mexico,2023-03-27,915.0,13.0,,
Mexico,2023-03-28,750.0,19.0,,
Mexico,2023-03-29,3576.0,14.0,,
Mexico,2023-03-30,2887.0,20.0,,
Mexico,2023-03-31,2614.0,9.0,,
Mexico,2023-04-01,2336.0,10.0,,
Mexico,2023-04-02,2035.0,11.0,,
Mexico,2023-04-03,,,,
Mexico,2023-04-04,,,,
Mexico,2023-04-05,,,,
Mexico,2023-04-06,,,,
Mexico,2023-04-07,,,,
Mexico,2023-04-08,,,,
Mexico,2023-04-09,8608.0,84.0,,
Mexico,2023-04-10,,,,
Mexico,2023-04-11,,,,
Mexico,2023-04-12,,,,
Mexico,2023-04-13,,,,
Mexico,2023-04-14,,,,
Mexico,2023-04-15,,,,
Mexico,2023-04-16,9869.0,69.0,,
Mexico,2023-04-17,,,,
Mexico,2023-04-18,,,,
Mexico,2023-04-19,,,,
Mexico,2023-04-20,,,,
Mexico,2023-04-21,,,,
Mexico,2023-04-22,,,,
Mexico,2023-04-23,9401.0,73.0,,
Mexico,2023-04-24,,,,
Mexico,2023-04-25,,,,
Mexico,2023-04-26,,,,
Mexico,2023-04-27,,,,
Mexico,2023-04-28,,,,
Mexico,2023-04-29,,,,
Mexico,2023-04-30,9419.0,72.0,,
Mexico,2023-05-01,,,,
Mexico,2023-05-02,,,,
Mexico,2023-05-03,,,,
Mexico,2023-05-04,,,,
Mexico,2023-05-05,,,,
Mexico,2023-05-06,,,,
Mexico,2023-05-07,8109.0,54.0,,
Mexico,2023-05-08,,,,
Mexico,2023-05-09,,,,
Mexico,2023-05-10,,,,
Mexico,2023-05-11,,,,
Mexico,2023-05-12,,,,
Mexico,2023-05-13,,,,
Mexico,2023-05-14,7429.0,38.0,,
Mexico,2023-05-15,,,,
Mexico,2023-05-16,,,,
Mexico,2023-05-17,,,,
Mexico,2023-05-18,,,,
Mexico,2023-05-19,,,,
Mexico,2023-05-20,,,,
Mexico,2023-05-21,,,,
Mexico,2023-05-22,,,,
Mexico,2023-05-23,,,,
Mexico,2023-05-24,,,,
Mexico,2023-05-25,,,,
Mexico,2023-05-26,,,,
Mexico,2023-05-27,,,,
Mexico,2023-05-28,,,,
Mexico,2023-05-29,,,,
Mexico,2023-05-30,,,,
Mexico,2023-05-31,,,,
Mexico,2023-06-01,,,,
Mexico,2023-06-02,,,,
Mexico,2023-06-03,,,,
Mexico,2023-06-04,,,,
Mexico,2023-06-05,,,,
Mexico,2023-06-06,,,,
Mexico,2023-06-07,,,,
Mexico,2023-06-08,,,,
Mexico,2023-06-09,,,,
Mexico,2023-06-10,,,,
Mexico,2023-06-11,,,,
Mexico,2023-06-12,,,,
Mexico,2023-06-13,,,,
Mexico,2023-06-14,,,,
Mexico,2023-06-15,,,,
Mexico,2023-06-16,,,,
Mexico,2023-06-17,,,,
Mexico,2023-06-18,,,,
Mexico,2023-06-19,,,,
Mexico,2023-06-20,,,,
Mexico,2023-06-21,,,,
Mexico,2023-06-22,,,,
Mexico,2023-06-23,,,,
Mexico,2023-06-24,,,,
Mexico,2023-06-25,,,,
Mexico,2023-06-26,,,,
Mexico,2023-06-27,,,,
Mexico,2023-06-28,,,,
Mexico,2023-06-29,,,,
Mexico,2023-06-30,,,,
Mexico,2023-07-01,,,,
Mexico,2023-07-02,,,,
Mexico,2023-07-03,,,,
Mexico,2023-07-04,,,,
Mexico,2023-07-05,,,,
Mexico,2023-07-06,,,,
Mexico,2023-07-07,,,,
Mexico,2023-07-08,,,,
Mexico,2023-07-09,,,,
Mexico,2023-07-10,,,,
Mexico,2023-07-11,,,,
Mexico,2023-07-12,,,,
Mexico,2023-07-13,,,,
Mexico,2023-07-14,,,,
Mexico,2023-07-15,,,,
Mexico,2023-07-16,,,,
Mexico,2023-07-17,,,,
Mexico,2023-07-18,,,,
Mexico,2023-07-19,,,,
Mexico,2023-07-20,,,,
Mexico,2023-07-21,,,,
Mexico,2023-07-22,,,,
Mexico,2023-07-23,,,,
Mexico,2023-07-24,,,,
Mexico,2023-07-25,,,,
Mexico,2023-07-26,,,,
Mexico,2023-07-27,,,,
Mexico,2023-07-28,,,,
Mexico,2023-07-29,,,,
Mexico,2023-07-30,,,,
Mexico,2023-07-31,,,,
Mexico,2023-08-01,,,,
Mexico,2023-08-02,,,,
Mexico,2023-08-03,,,,
Mexico,2023-08-04,,,,
Mexico,2023-08-05,,,,
Mexico,2023-08-06,,,,
Mexico,2023-08-07,,,,
Mexico,2023-08-08,,,,
Mexico,2023-08-09,,,,
Mexico,2023-08-10,,,,
Mexico,2023-08-11,,,,
Mexico,2023-08-12,,,,
Mexico,2023-08-13,,,,
Mexico,2023-08-14,,,,
Mexico,2023-08-15,,,,
Mexico,2023-08-16,,,,
Mexico,2023-08-17,,,,
Mexico,2023-08-18,,,,
Mexico,2023-08-19,,,,
Mexico,2023-08-20,,,,
Mexico,2023-08-21,,,,
Mexico,2023-08-22,,,,
Mexico,2023-08-23,,,,
Mexico,2023-08-24,,,,
Mexico,2023-08-25,,,,
Mexico,2023-08-26,,,,
Mexico,2023-08-27,,,,
Mexico,2023-08-28,,,,
Mexico,2023-08-29,,,,
Mexico,2023-08-30,,,,
Mexico,2023-08-31,,,,
Mexico,2023-09-01,,,,
Mexico,2023-09-02,,,,
Mexico,2023-09-03,,,,
Mexico,2023-09-04,,,,
Mexico,2023-09-05,,,,
Mexico,2023-09-06,,,,
Mexico,2023-09-07,,,,
Mexico,2023-09-08,,,,
Mexico,2023-09-09,,,,
Mexico,2023-09-10,,,,
Mexico,2023-09-11,,,,
Mexico,2023-09-12,,,,
Mexico,2023-09-13,,,,
Mexico,2023-09-14,,,,
Mexico,2023-09-15,,,,
Mexico,2023-09-16,,,,
Mexico,2023-09-17,,,,
Mexico,2023-09-18,,,,
Mexico,2023-09-19,,,,
Mexico,2023-09-20,,,,
Mexico,2023-09-21,,,,
Mexico,2023-09-22,,,,
Mexico,2023-09-23,,,,
Mexico,2023-09-24,,,,
Mexico,2023-09-25,,,,
Mexico,2023-09-26,,,,
Mexico,2023-09-27,,,,
Mexico,2023-09-28,,,,
Mexico,2023-09-29,,,,
Mexico,2023-09-30,,,,
Mexico,2023-10-01,,,,
Mexico,2023-10-02,,,,
Mexico,2023-10-03,,,,
Mexico,2023-10-04,,,,
Mexico,2023-10-05,,,,
Mexico,2023-10-06,,,,
Mexico,2023-10-07,,,,
Mexico,2023-10-08,,,,
Mexico,2023-10-09,,,,
Mexico,2023-10-10,,,,
Mexico,2023-10-11,,,,
Mexico,2023-10-12,,,,
Mexico,2023-10-13,,,,
Mexico,2023-10-14,,,,
Mexico,2023-10-15,,,,
Mexico,2023-10-16,,,,
Mexico,2023-10-17,,,,
Mexico,2023-10-18,,,,
Mexico,2023-10-19,,,,
Mexico,2023-10-20,,,,
Mexico,2023-10-21,,,,
Mexico,2023-10-22,,,,
Mexico,2023-10-23,,,,
Mexico,2023-10-24,,,,
Mexico,2023-10-25,,,,
Mexico,2023-10-26,,,,
Mexico,2023-10-27,,,,
Mexico,2023-10-28,,,,
Mexico,2023-10-29,,,,
Mexico,2023-10-30,,,,
Mexico,2023-10-31,,,,
Mexico,2023-11-01,,,,
Mexico,2023-11-02,,,,
Mexico,2023-11-03,,,,
Mexico,2023-11-04,,,,
Mexico,2023-11-05,,,,
Mexico,2023-11-06,,,,
Mexico,2023-11-07,,,,
Mexico,2023-11-08,,,,
Mexico,2023-11-09,,,,
Mexico,2023-11-10,,,,
Mexico,2023-11-11,,,,
Mexico,2023-11-12,,,,
Mexico,2023-11-13,,,,
Mexico,2023-11-14,,,,
Mexico,2023-11-15,,,,
Mexico,2023-11-16,,,,
Mexico,2023-11-17,,,,
Mexico,2023-11-18,,,,
Mexico,2023-11-19,,,,
Mexico,2023-11-20,,,,
Mexico,2023-11-21,,,,
Mexico,2023-11-22,,,,
Mexico,2023-11-23,,,,
Mexico,2023-11-24,,,,
Mexico,2023-11-25,,,,
Mexico,2023-11-26,,,,
Mexico,2023-11-27,,,,
Mexico,2023-11-28,,,,
Mexico,2023-11-29,,,,
Mexico,2023-11-30,,,,
Mexico,2023-12-01,,,,
Mexico,2023-12-02,,,,
Mexico,2023-12-03,,,,
Mexico,2023-12-04,,,,
Mexico,2023-12-05,,,,
Mexico,2023-12-06,,,,
Mexico,2023-12-07,,,,
Mexico,2023-12-08,,,,
Mexico,2023-12-09,,,,
Mexico,2023-12-10,,,,
Mexico,2023-12-11,,,,
Mexico,2023-12-12,,,,
Mexico,2023-12-13,,,,
Mexico,2023-12-14,,,,
Mexico,2023-12-15,,,,
Mexico,2023-12-16,,,,
Mexico,2023-12-17,,,,
Mexico,2023-12-18,,,,
Mexico,2023-12-19,,,,
Mexico,2023-12-20,,,,
Mexico,2023-12-21,,,,
Mexico,2023-12-22,,,,
Mexico,2023-12-23,,,,
Mexico,2023-12-24,,,,
Mexico,2023-12-25,,,,
Mexico,2023-12-26,,,,
Mexico,2023-12-27,,,,
Mexico,2023-12-28,,,,
Mexico,2023-12-29,,,,
Mexico,2023-12-30,,,,
Mexico,2023-12-31,,,,
Mexico,2024-01-01,,,,
Mexico,2024-01-02,206.0,5.0,,
Mexico,2024-01-03,,,,
Mexico,2024-01-04,,,,
Mexico,2024-01-05,,,,
Mexico,2024-01-06,,,,
Mexico,2024-01-07,,,,
Mexico,2024-01-08,,,,
Mexico,2024-01-09,302.0,10.0,,
Mexico,2024-01-10,,,,
Mexico,2024-01-11,,,,
Mexico,2024-01-12,,,,
Mexico,2024-01-13,,,,
Mexico,2024-01-14,,,,
Mexico,2024-01-15,,,,
Mexico,2024-01-16,547.0,15.0,,
Mexico,2024-01-17,,,,
Mexico,2024-01-18,,,,
Mexico,2024-01-19,,,,
Mexico,2024-01-20,,,,
Mexico,2024-01-21,,,,
Mexico,2024-01-22,,,,
Mexico,2024-01-23,624.0,23.0,,
Mexico,2024-01-24,,,,
Mexico,2024-01-25,,,,
Mexico,2024-01-26,,,,
Mexico,2024-01-27,,,,
Mexico,2024-01-28,,,,
Mexico,2024-01-29,,,,
Mexico,2024-01-30,659.0,20.0,,
Mexico,2024-01-31,,,,
Mexico,2024-02-01,,,,
Mexico,2024-02-02,,,,
Mexico,2024-02-03,,,,
Mexico,2024-02-04,,,,
Mexico,2024-02-05,,,,
Mexico,2024-02-06,728.0,22.0,,
Mexico,2024-02-07,,,,
Mexico,2024-02-08,,,,
Mexico,2024-02-09,,,,
Mexico,2024-02-10,,,,
Mexico,2024-02-11,,,,
Mexico,2024-02-12,,,,
Mexico,2024-02-13,670.0,23.0,,
Mexico,2024-02-14,,,,
Mexico,2024-02-15,,,,
Mexico,2024-02-16,,,,
Mexico,2024-02-17,,,,
Mexico,2024-02-18,,,,
Mexico,2024-02-19,,,,
Mexico,2024-02-20,604.0,23.0,,
Mexico,2024-02-21,,,,
Mexico,2024-02-22,,,,
Mexico,2024-02-23,,,,
Mexico,2024-02-24,,,,
Mexico,2024-02-25,,,,
Mexico,2024-02-26,,,,
Mexico,2024-02-27,550.0,25.0,,
Mexico,2024-02-28,,,,
Mexico,2024-02-29,,,,
Mexico,2024-03-01,,,,
Mexico,2024-03-02,,,,
Mexico,2024-03-03,,,,
Mexico,2024-03-04,,,,
Mexico,2024-03-05,387.0,38.0,,
Mexico,2024-03-06,,,,
Mexico,2024-03-07,,,,
Mexico,2024-03-08,,,,
Mexico,2024-03-09,,,,
Mexico,2024-03-10,,,,
Mexico,2024-03-11,,,,
Mexico,2024-03-12,263.0,18.0,,
Mexico,2024-03-13,,,,
Mexico,2024-03-14,,,,
Mexico,2024-03-15,,,,
Mexico,2024-03-16,,,,
Mexico,2024-03-17,,,,
Mexico,2024-03-18,,,,
Mexico,2024-03-19,219.0,28.0,,
Mexico,2024-03-20,,,,
Mexico,2024-03-21,,,,
Mexico,2024-03-22,,,,
Mexico,2024-03-23,,,,
Mexico,2024-03-24,,,,
Mexico,2024-03-25,,,,
Mexico,2024-03-26,144.0,13.0,,
Mexico,2024-03-27,,,,
Mexico,2024-03-28,,,,
Mexico,2024-03-29,,,,
Mexico,2024-03-30,,,,
Mexico,2024-03-31,,,,
Mexico,2024-04-01,,,,
Mexico,2024-04-02,208.0,14.0,,
Mexico,2024-04-03,,,,
Mexico,2024-04-04,,,,
Mexico,2024-04-05,,,,
Mexico,2024-04-06,,,,
Mexico,2024-04-07,,,,
Mexico,2024-04-08,,,,
Mexico,2024-04-09,134.0,9.0,,
Mexico,2024-04-10,,,,
Mexico,2024-04-11,,,,
Mexico,2024-04-12,,,,
Mexico,2024-04-13,,,,
Mexico,2024-04-14,,,,
Mexico,2024-04-15,,,,
Mexico,2024-04-16,140.0,10.0,,
Mexico,2024-04-17,,,,
Mexico,2024-04-18,,,,
Mexico,2024-04-19,,,,
Mexico,2024-04-20,,,,
Mexico,2024-04-21,,,,
Mexico,2024-04-22,,,,
Mexico,2024-04-23,124.0,10.0,,
Mexico,2024-04-24,,,,
Mexico,2024-04-25,,,,
Mexico,2024-04-26,,,,
Mexico,2024-04-27,,,,
Mexico,2024-04-28,,,,
Mexico,2024-04-29,,,,
Mexico,2024-04-30,92.0,9.0,,
Mexico,2024-05-01,,,,
Mexico,2024-05-02,,,,
Mexico,2024-05-03,,,,
Mexico,2024-05-04,,,,
Mexico,2024-05-05,,,,
Mexico,2024-05-06,,,,
Mexico,2024-05-07,108.0,7.0,,
Mexico,2024-05-08,,,,
Mexico,2024-05-09,,,,
Mexico,2024-05-10,,,,
Mexico,2024-05-11,,,,
Mexico,2024-05-12,,,,
Mexico,2024-05-13,,,,
Mexico,2024-05-14,139.0,13.0,,
Mexico,2024-05-15,,,,
Mexico,2024-05-16,,,,
Mexico,2024-05-17,,,,
Mexico,2024-05-18,,,,
Mexico,2024-05-19,,,,
Mexico,2024-05-20,,,,
Mexico,2024-05-21,125.0,12.0,,
Mexico,2024-05-22,,,,
Mexico,2024-05-23,,,,
Mexico,2024-05-24,,,,
Mexico,2024-05-25,,,,
Mexico,2024-05-26,,,,
Mexico,2024-05-27,,,,
Mexico,2024-05-28,123.0,9.0,,
Mexico,2024-05-29,,,,
Mexico,2024-05-30,,,,
Mexico,2024-05-31,,,,
Mexico,2024-06-01,,,,
Mexico,2024-06-02,,,,
Mexico,2024-06-03,,,,
Mexico,2024-06-04,144.0,11.0,,
Mexico,2024-06-05,,,,
Mexico,2024-06-06,,,,
Mexico,2024-06-07,,,,
Mexico,2024-06-08,,,,
Mexico,2024-06-09,,,,
Mexico,2024-06-10,,,,
Mexico,2024-06-11,183.0,6.0,,
Mexico,2024-06-12,,,,
Mexico,2024-06-13,,,,
Mexico,2024-06-14,,,,
Mexico,2024-06-15,,,,
Mexico,2024-06-16,,,,
Mexico,2024-06-17,,,,
Mexico,2024-06-18,195.0,13.0,,
Mexico,2024-06-19,,,,
Mexico,2024-06-20,,,,
Mexico,2024-06-21,,,,
Mexico,2024-06-22,,,,
Mexico,2024-06-23,,,,
Mexico,2024-06-24,,,,
Mexico,2024-06-25,262.0,5.0,,
Mexico,2024-06-26,,,,
Mexico,2024-06-27,,,,
Mexico,2024-06-28,,,,
Mexico,2024-06-29,,,,
Mexico,2024-06-30,,,,
Mexico,2024-07-01,,,,
Mexico,2024-07-02,403.0,12.0,,
Mexico,2024-07-03,,,,
Mexico,2024-07-04,,,,
Mexico,2024-07-05,,,,
Mexico,2024-07-06,,,,
Mexico,2024-07-07,,,,
Mexico,2024-07-08,,,,
Mexico,2024-07-09,541.0,13.0,,
Mexico,2024-07-10,,,,
Mexico,2024-07-11,,,,
Mexico,2024-07-12,,,,
Mexico,2024-07-13,,,,
Mexico,2024-07-14,,,,
Mexico,2024-07-15,,,,
Mexico,2024-07-16,954.0,22.0,,
Mexico,2024-07-17,,,,
Mexico,2024-07-18,,,,
Mexico,2024-07-19,,,,
Mexico,2024-07-20,,,,
Mexico,2024-07-21,,,,
Mexico,2024-07-22,,,,
Mexico,2024-07-23,902.0,28.0,,
Mexico,2024-07-24,,,,
Mexico,2024-07-25,,,,
Mexico,2024-07-26,,,,
Mexico,2024-07-27,,,,
Mexico,2024-07-28,,,,
Mexico,2024-07-29,,,,
Mexico,2024-07-30,684.0,36.0,,
Mexico,2024-07-31,,,,
Mexico,2024-08-01,,,,
Mexico,2024-08-02,,,,
Mexico,2024-08-03,,,,
Mexico,2024-08-04,,,,
Mexico,2024-08-05,,,,
Mexico,2024-08-06,632.0,39.0,,
Mexico,2024-08-07,,,,
Mexico,2024-08-08,,,,
Mexico,2024-08-09,,,,
Mexico,2024-08-10,,,,
Mexico,2024-08-11,,,,
Mexico,2024-08-12,,,,
Mexico,2024-08-13,469.0,29.0,,
Mexico,2024-08-14,,,,
Mexico,2024-08-15,,,,
Mexico,2024-08-16,,,,
Mexico,2024-08-17,,,,
Mexico,2024-08-18,,,,
Mexico,2024-08-19,,,,
Mexico,2024-08-20,330.0,31.0,,
Mexico,2024-08-21,,,,
Mexico,2024-08-22,,,,
Mexico,2024-08-23,,,,
Mexico,2024-08-24,,,,
Mexico,2024-08-25,,,,
Mexico,2024-08-26,,,,
Mexico,2024-08-27,291.0,16.0,,
Mexico,2024-08-28,,,,
Mexico,2024-08-29,,,,
Mexico,2024-08-30,,,,
Mexico,2024-08-31,,,,
Mexico,2024-09-01,,,,
Mexico,2024-09-02,,,,
Mexico,2024-09-03,247.0,14.0,,
Mexico,2024-09-04,,,,
Mexico,2024-09-05,,,,
Mexico,2024-09-06,,,,
Mexico,2024-09-07,,,,
Mexico,2024-09-08,,,,
Mexico,2024-09-09,,,,
Mexico,2024-09-10,158.0,12.0,,
Mexico,2024-09-11,,,,
Mexico,2024-09-12,,,,
Mexico,2024-09-13,,,,
Mexico,2024-09-14,,,,
Mexico,2024-09-15,,,,
Mexico,2024-09-16,,,,
Mexico,2024-09-17,136.0,6.0,,
Mexico,2024-09-18,,,,
Mexico,2024-09-19,,,,
Mexico,2024-09-20,,,,
Mexico,2024-09-21,,,,
Mexico,2024-09-22,,,,
Mexico,2024-09-23,,,,
Mexico,2024-09-24,91.0,10.0,,
Mexico,2024-09-25,,,,
Mexico,2024-09-26,,,,
Mexico,2024-09-27,,,,
Mexico,2024-09-28,,,,
Mexico,2024-09-29,,,,
Mexico,2024-09-30,,,,
Mexico,2024-10-01,89.0,5.0,,
Mexico,2024-10-02,,,,
Mexico,2024-10-03,,,,
Mexico,2024-10-04,,,,
Mexico,2024-10-05,,,,
Mexico,2024-10-06,,,,
Mexico,2024-10-07,,,,
Mexico,2024-10-08,49.0,9.0,,
Mexico,2024-10-09,,,,
Mexico,2024-10-10,,,,
Mexico,2024-10-11,,,,
Mexico,2024-10-12,,,,
Mexico,2024-10-13,,,,
Mexico,2024-10-14,,,,
Mexico,2024-10-15,32.0,5.0,,
Mexico,2024-10-16,,,,
Mexico,2024-10-17,,,,
Mexico,2024-10-18,,,,
Mexico,2024-10-19,,,,
Mexico,2024-10-20,,,,
Mexico,2024-10-21,,,,
Mexico,2024-10-22,27.0,4.0,,
Mexico,2024-10-23,,,,
Mexico,2024-10-24,,,,
Mexico,2024-10-25,,,,
Mexico,2024-10-26,,,,
Mexico,2024-10-27,,,,
Mexico,2024-10-28,,,,
Mexico,2024-10-29,33.0,2.0,,
Mexico,2024-10-30,,,,
Mexico,2024-10-31,,,,
Mexico,2024-11-01,,,,
Mexico,2024-11-02,,,,
Mexico,2024-11-03,,,,
Mexico,2024-11-04,,,,
Mexico,2024-11-05,39.0,4.0,,
Mexico,2024-11-06,,,,
Mexico,2024-11-07,,,,
Mexico,2024-11-08,,,,
Mexico,2024-11-09,,,,
Mexico,2024-11-10,,,,
Mexico,2024-11-11,,,,
Mexico,2024-11-12,18.0,1.0,,
Mexico,2024-11-13,,,,
Mexico,2024-11-14,,,,
Mexico,2024-11-15,,,,
Mexico,2024-11-16,,,,
Mexico,2024-11-17,,,,
Mexico,2024-11-18,,,,
Mexico,2024-11-19,20.0,1.0,,
Mexico,2024-11-20,,,,
